"id","deck_id","card_id","quantity"
4661,247,683,4
4662,247,1096,3
4663,247,996,1
4664,247,180,2
4665,247,357,2
4666,247,692,2
4667,247,12,4
4668,247,90,3
4669,247,736,2
4670,247,727,3
4671,247,273,4
4672,247,355,2
4673,247,958,1
4674,247,383,2
4675,247,384,2
4676,247,548,2
4677,247,897,3
4678,247,977,1
4679,247,1069,2
4680,247,1070,3
4681,248,363,4
4682,248,1036,4
4683,248,391,4
4684,248,728,4
4685,248,560,4
4686,248,536,4
4687,248,1169,2
4688,248,9,4
4689,248,220,2
4690,248,223,4
4691,248,567,4
4692,248,38,4
4693,248,225,4
4694,248,523,4
4695,248,735,2
4696,248,1098,2
4697,248,919,4
4698,249,1014,2
4699,249,860,2
4700,249,603,3
4701,249,555,4
4702,249,556,4
4703,249,739,4
4704,249,1193,2
4705,249,1038,4
4706,249,802,2
4707,249,393,2
4708,249,445,2
4709,249,223,4
4710,249,407,4
4711,249,276,4
4712,249,616,4
4713,249,989,3
4714,249,1108,2
4715,249,990,3
4716,249,1081,2
4717,249,919,3
4718,250,1058,3
4719,250,681,4
4720,250,581,4
4721,250,662,2
4722,250,351,4
4723,250,325,4
4724,250,136,4
4725,250,904,2
4726,250,1076,2
4727,250,1090,4
4728,250,590,4
4729,250,857,3
4730,250,256,4
4731,250,1092,4
4732,250,1044,4
4733,250,528,4
4734,250,516,4
4735,251,1058,4
4736,251,1118,3
4737,251,2,4
4738,251,341,4
4739,251,362,3
4740,251,728,2
4741,251,329,3
4742,251,1090,4
4743,251,500,4
4744,251,857,4
4745,251,523,3
4746,251,858,3
4747,251,181,4
4748,251,505,4
4749,251,522,4
4750,251,1092,4
4751,251,1098,3
4752,252,628,4
4753,252,685,4
4754,252,290,4
4755,252,291,2
4756,252,826,4
4757,252,855,2
4758,252,661,4
4759,252,1060,3
4760,252,1061,1
4761,252,351,4
4762,252,325,2
4763,252,493,4
4764,252,665,4
4765,252,169,4
4766,252,672,4
4767,252,505,2
4768,252,813,4
4769,252,835,4
4770,253,555,4
4771,253,511,1
4772,253,391,3
4773,253,750,3
4774,253,564,3
4775,253,1033,4
4776,253,220,4
4777,253,400,2
4778,253,225,4
4779,253,730,2
4780,253,378,4
4781,253,43,2
4782,253,523,4
4783,253,181,4
4784,253,1098,2
4785,253,919,3
4786,253,207,4
4787,253,208,4
4788,253,389,3
4789,254,630,2
4790,254,1047,3
4791,254,943,4
4792,254,179,3
4793,254,301,4
4794,254,1001,3
4795,254,980,2
4796,254,157,4
4797,254,976,2
4798,254,962,4
4799,254,963,4
4800,254,870,3
4801,254,1020,3
4802,254,645,3
4803,254,124,4
4804,254,686,4
4805,254,830,4
4806,254,650,2
4807,254,998,3
4808,255,391,4
4809,255,739,2
4810,255,828,3
4811,255,152,3
4812,255,750,4
4813,255,1038,4
4814,255,112,1
4815,255,564,1
4816,255,219,2
4817,255,220,4
4818,255,223,4
4819,255,567,2
4820,255,224,4
4821,255,225,4
4822,255,226,4
4823,255,169,4
4824,255,919,2
4825,255,881,2
4826,255,830,4
4827,255,234,2
4828,256,1047,2
4829,256,1136,2
4830,256,1053,3
4831,256,943,4
4832,256,179,2
4833,256,470,4
4834,256,1183,1
4835,256,301,4
4836,256,1001,3
4837,256,822,2
4838,256,980,2
4839,256,449,3
4840,256,166,3
4841,256,157,4
4842,256,866,1
4843,256,963,4
4844,256,623,3
4845,256,684,3
4846,256,124,4
4847,256,830,4
4848,256,1180,3
4849,257,363,2
4850,257,728,4
4851,257,560,4
4852,257,536,4
4853,257,1038,4
4854,257,744,2
4855,257,512,4
4856,257,9,2
4857,257,223,4
4858,257,38,4
4859,257,225,4
4860,257,523,4
4861,257,20,4
4862,257,735,2
4863,257,1098,4
4864,257,919,4
4865,257,389,4
4866,258,1136,3
4867,258,296,4
4868,258,179,4
4869,258,299,2
4870,258,301,4
4871,258,810,4
4872,258,867,3
4873,258,822,2
4874,258,86,3
4875,258,449,3
4876,258,157,4
4877,258,976,1
4878,258,963,4
4879,258,938,2
4880,258,1018,2
4881,258,870,4
4882,258,939,1
4883,258,940,2
4884,258,997,3
4885,258,830,4
4886,258,650,2
4887,259,1136,4
4888,259,729,4
4889,259,724,4
4890,259,606,4
4891,259,446,3
4892,259,1033,3
4893,259,157,4
4894,259,917,3
4895,259,280,4
4896,259,897,4
4897,259,624,4
4898,259,922,3
4899,259,797,4
4900,259,800,4
4901,259,879,4
4902,259,627,4
4903,260,168,2
4904,260,391,4
4905,260,855,4
4906,260,1060,4
4907,260,219,1
4908,260,329,4
4909,260,220,4
4910,260,223,4
4911,260,567,4
4912,260,38,4
4913,260,224,1
4914,260,225,4
4915,260,226,2
4916,260,500,4
4917,260,43,4
4918,260,857,2
4919,260,1063,2
4920,260,919,3
4921,260,881,3
4922,261,1058,3
4923,261,317,2
4924,261,391,4
4925,261,660,2
4926,261,855,2
4927,261,1038,3
4928,261,1061,2
4929,261,1090,2
4930,261,220,4
4931,261,37,4
4932,261,567,4
4933,261,225,3
4934,261,226,4
4935,261,500,4
4936,261,857,2
4937,261,505,4
4938,261,522,4
4939,261,1092,3
4940,261,919,4
4941,261,689,3
4942,262,1014,4
4943,262,363,4
4944,262,391,3
4945,262,728,4
4946,262,536,4
4947,262,1169,4
4948,262,9,4
4949,262,220,4
4950,262,567,3
4951,262,38,4
4952,262,225,4
4953,262,43,4
4954,262,523,4
4955,262,735,4
4956,262,919,2
4957,262,389,4
4958,263,758,3
4959,263,748,1
4960,263,860,2
4961,263,741,2
4962,263,742,2
4963,263,794,2
4964,263,805,2
4965,263,743,2
4966,263,750,1
4967,263,1193,2
4968,263,744,2
4969,263,1178,2
4970,263,1166,3
4971,263,759,2
4972,263,756,2
4973,263,795,2
4974,263,809,2
4975,263,861,1
4976,263,791,2
4977,263,1012,2
4978,263,808,3
4979,263,793,2
4980,263,797,3
4981,263,786,2
4982,263,800,2
4983,263,919,2
4984,263,738,2
4985,263,1019,1
4986,263,789,2
4987,263,807,1
4988,263,787,1
4989,264,777,1
4990,264,772,4
4991,264,1136,3
4992,264,778,4
4993,264,782,4
4994,264,862,4
4995,264,579,2
4996,264,1017,1
4997,264,683,2
4998,264,524,1
4999,264,424,2
5000,264,157,4
5001,264,70,2
5002,264,425,4
5003,264,781,2
5004,264,784,3
5005,264,458,3
5006,264,624,4
5007,264,76,3
5008,264,528,4
5009,264,1191,4
5010,265,777,1
5011,265,2,4
5012,265,579,3
5013,265,681,4
5014,265,581,4
5015,265,904,2
5016,265,512,4
5017,265,1068,3
5018,265,256,4
5019,265,432,4
5020,265,1044,4
5021,265,1098,4
5022,265,600,4
5023,265,1131,3
5024,265,528,4
5025,265,1148,4
5026,265,1035,4
5027,266,1118,3
5028,266,1115,3
5029,266,168,4
5030,266,391,3
5031,266,152,3
5032,266,750,4
5033,266,1038,4
5034,266,220,4
5035,266,223,4
5036,266,225,4
5037,266,226,4
5038,266,500,4
5039,266,857,2
5040,266,505,4
5041,266,522,4
5042,266,919,3
5043,266,881,3
5044,267,555,2
5045,267,391,4
5046,267,739,3
5047,267,152,3
5048,267,750,4
5049,267,1038,4
5050,267,112,2
5051,267,822,2
5052,267,1065,2
5053,267,746,2
5054,267,220,4
5055,267,223,4
5056,267,224,3
5057,267,225,2
5058,267,226,4
5059,267,169,4
5060,267,866,2
5061,267,919,4
5062,267,881,2
5063,267,830,4
5064,267,234,2
5065,268,777,1
5066,268,2,4
5067,268,1029,1
5068,268,579,3
5069,268,535,1
5070,268,681,4
5071,268,581,4
5072,268,904,2
5073,268,512,4
5074,268,252,1
5075,268,1068,3
5076,268,256,4
5077,268,432,4
5078,268,1044,4
5079,268,1098,4
5080,268,600,4
5081,268,1131,3
5082,268,528,4
5083,268,1148,4
5084,268,1035,3
5085,268,1191,1
5086,269,156,1
5087,269,52,2
5088,269,79,3
5089,269,80,2
5090,269,165,1
5091,269,82,2
5092,269,1064,3
5093,269,56,2
5094,269,1051,2
5095,269,62,3
5096,269,63,1
5097,269,64,2
5098,269,86,1
5099,269,69,3
5100,269,70,3
5101,269,72,3
5102,269,1041,3
5103,269,74,2
5104,269,94,3
5105,269,95,3
5106,269,96,2
5107,269,98,3
5108,269,939,2
5109,269,1042,2
5110,269,1043,1
5111,269,176,1
5112,269,937,2
5113,269,1046,2
5114,270,748,1
5115,270,555,1
5116,270,391,4
5117,270,739,4
5118,270,152,3
5119,270,750,3
5120,270,1038,4
5121,270,112,2
5122,270,1183,1
5123,270,822,1
5124,270,219,2
5125,270,1065,2
5126,270,746,2
5127,270,220,4
5128,270,223,4
5129,270,224,4
5130,270,225,2
5131,270,226,4
5132,270,169,4
5133,270,866,1
5134,270,919,2
5135,270,881,2
5136,270,830,3
5137,271,886,3
5138,271,211,3
5139,271,953,1
5140,271,443,1
5141,271,1106,1
5142,271,212,2
5143,271,1064,2
5144,271,358,1
5145,271,1037,2
5146,271,393,1
5147,271,444,2
5148,271,217,2
5149,271,1072,2
5150,271,1100,1
5151,271,448,1
5152,271,219,3
5153,271,220,1
5154,271,223,3
5155,271,400,1
5156,271,450,2
5157,271,976,1
5158,271,224,2
5159,271,225,2
5160,271,226,1
5161,271,227,2
5162,271,228,2
5163,271,90,2
5164,271,453,1
5165,271,454,2
5166,271,284,2
5167,271,348,2
5168,271,460,1
5169,271,977,2
5170,271,955,1
5171,271,288,1
5172,271,233,1
5173,272,851,2
5174,272,182,2
5175,272,341,2
5176,272,353,2
5177,272,362,1
5178,272,855,3
5179,272,186,3
5180,272,843,2
5181,272,1002,2
5182,272,1061,1
5183,272,191,2
5184,272,848,1
5185,272,853,4
5186,272,1090,4
5187,272,985,2
5188,272,857,2
5189,272,927,4
5190,272,839,3
5191,272,842,2
5192,272,868,2
5193,272,205,2
5194,272,342,2
5195,272,1092,3
5196,272,1098,2
5197,272,207,2
5198,272,208,3
5199,273,1047,4
5200,273,391,4
5201,273,1064,2
5202,273,750,2
5203,273,606,4
5204,273,1038,4
5205,273,347,2
5206,273,220,4
5207,273,223,4
5208,273,449,2
5209,273,567,4
5210,273,157,4
5211,273,224,3
5212,273,225,4
5213,273,226,4
5214,273,624,4
5215,273,684,1
5216,273,881,4
5217,274,772,4
5218,274,778,4
5219,274,862,3
5220,274,739,2
5221,274,579,2
5222,274,750,2
5223,274,1017,1
5224,274,1038,4
5225,274,524,1
5226,274,424,2
5227,274,220,4
5228,274,223,4
5229,274,224,3
5230,274,225,4
5231,274,226,4
5232,274,781,2
5233,274,784,2
5234,274,409,2
5235,274,919,1
5236,274,881,2
5237,274,528,4
5238,274,694,2
5239,274,1191,2
5240,275,1047,2
5241,275,1136,3
5242,275,960,1
5243,275,943,4
5244,275,470,4
5245,275,1000,1
5246,275,1183,2
5247,275,301,4
5248,275,1119,2
5249,275,1001,3
5250,275,980,2
5251,275,449,2
5252,275,166,3
5253,275,157,4
5254,275,866,1
5255,275,1056,2
5256,275,963,4
5257,275,623,2
5258,275,684,4
5259,275,124,4
5260,275,830,4
5261,275,1180,3
5262,276,1047,2
5263,276,873,3
5264,276,1178,2
5265,276,470,4
5266,276,1000,3
5267,276,301,4
5268,276,449,4
5269,276,890,2
5270,276,1021,4
5271,276,1023,3
5272,276,1056,3
5273,276,963,4
5274,276,458,4
5275,276,285,3
5276,276,818,4
5277,276,830,4
5278,276,1180,4
5279,276,998,3
5280,277,1047,2
5281,277,943,4
5282,277,179,3
5283,277,1183,2
5284,277,301,4
5285,277,1001,3
5286,277,995,4
5287,277,980,2
5288,277,962,3
5289,277,963,4
5290,277,279,3
5291,277,280,2
5292,277,281,2
5293,277,645,4
5294,277,818,2
5295,277,623,3
5296,277,684,3
5297,277,124,4
5298,277,686,4
5299,277,998,2
5300,278,1047,2
5301,278,1136,4
5302,278,1053,2
5303,278,943,3
5304,278,470,4
5305,278,1000,1
5306,278,1183,2
5307,278,301,4
5308,278,1001,3
5309,278,980,2
5310,278,449,3
5311,278,166,3
5312,278,157,4
5313,278,1056,3
5314,278,963,4
5315,278,623,3
5316,278,684,3
5317,278,124,4
5318,278,830,4
5319,278,1180,2
5320,279,1014,4
5321,279,1036,3
5322,279,391,4
5323,279,855,4
5324,279,560,2
5325,279,1060,3
5326,279,1169,3
5327,279,663,4
5328,279,220,4
5329,279,567,4
5330,279,38,4
5331,279,225,4
5332,279,838,3
5333,279,500,4
5334,279,43,3
5335,279,857,4
5336,279,339,3
5337,280,290,2
5338,280,291,2
5339,280,826,3
5340,280,296,3
5341,280,1137,2
5342,280,1038,4
5343,280,470,4
5344,280,1000,4
5345,280,1119,4
5346,280,737,4
5347,280,514,2
5348,280,115,4
5349,280,39,4
5350,280,177,4
5351,280,756,4
5352,280,753,4
5353,280,43,4
5354,280,167,2
5355,281,1058,4
5356,281,1118,4
5357,281,873,4
5358,281,294,4
5359,281,828,4
5360,281,943,4
5361,281,1002,4
5362,281,1061,2
5363,281,112,3
5364,281,301,4
5365,281,980,2
5366,281,169,4
5367,281,500,4
5368,281,963,4
5369,281,854,3
5370,281,124,4
5371,281,161,4
5372,282,530,4
5373,282,696,4
5374,282,370,52
5375,283,416,4
5376,283,695,4
5377,283,418,4
5378,283,562,4
5379,283,33,4
5380,283,1038,4
5381,283,904,2
5382,283,422,4
5383,283,565,4
5384,283,36,4
5385,283,1125,4
5386,283,993,2
5387,283,1102,4
5388,283,528,4
5389,283,516,2
5390,283,576,4
5391,283,905,2
5392,284,1058,4
5393,284,653,2
5394,284,1118,2
5395,284,628,4
5396,284,685,4
5397,284,316,4
5398,284,294,4
5399,284,351,3
5400,284,325,3
5401,284,1003,3
5402,284,1090,4
5403,284,169,3
5404,284,505,4
5405,284,522,4
5406,284,1063,3
5407,284,1092,2
5408,284,340,4
5409,284,486,3
5410,285,156,1
5411,285,52,4
5412,285,79,3
5413,285,54,4
5414,285,165,1
5415,285,1064,4
5416,285,56,4
5417,285,57,4
5418,285,85,4
5419,285,62,1
5420,285,64,4
5421,285,86,1
5422,285,69,3
5423,285,1041,4
5424,285,74,4
5425,285,94,4
5426,285,1043,1
5427,285,176,1
5428,285,101,4
5429,285,76,4
5430,286,886,3
5431,286,295,2
5432,286,443,3
5433,286,467,2
5434,286,1064,2
5435,286,298,2
5436,286,468,2
5437,286,110,3
5438,286,470,3
5439,286,472,1
5440,286,444,3
5441,286,473,1
5442,286,448,3
5443,286,477,3
5444,286,478,2
5445,286,450,3
5446,286,976,1
5447,286,90,2
5448,286,453,1
5449,286,454,3
5450,286,891,2
5451,286,520,1
5452,286,527,2
5453,286,460,1
5454,286,977,2
5455,286,982,2
5456,286,1109,2
5457,286,464,3
5458,287,2,4
5459,287,535,3
5460,287,681,4
5461,287,581,4
5462,287,512,4
5463,287,1068,3
5464,287,256,4
5465,287,1044,4
5466,287,1098,3
5467,287,600,4
5468,287,207,4
5469,287,208,4
5470,287,1131,4
5471,287,528,4
5472,287,1148,4
5473,287,1035,3
5474,288,530,4
5475,288,363,2
5476,288,341,2
5477,288,728,4
5478,288,57,4
5479,288,249,4
5480,288,9,4
5481,288,875,4
5482,288,987,2
5483,288,523,4
5484,288,1010,2
5485,288,430,4
5486,288,735,4
5487,288,1098,2
5488,288,207,4
5489,288,260,4
5490,288,208,4
5491,288,1069,2
5492,289,1058,4
5493,289,1118,2
5494,289,2,3
5495,289,182,2
5496,289,341,3
5497,289,353,2
5498,289,362,4
5499,289,855,2
5500,289,186,4
5501,289,1061,2
5502,289,853,4
5503,289,1090,2
5504,289,857,3
5505,289,181,3
5506,289,505,3
5507,289,522,3
5508,289,927,4
5509,289,205,4
5510,289,1092,2
5511,289,1098,2
5512,289,1069,2
5513,290,1047,3
5514,290,1136,2
5515,290,778,4
5516,290,782,4
5517,290,862,4
5518,290,957,2
5519,290,683,4
5520,290,65,3
5521,290,157,4
5522,290,276,4
5523,290,616,4
5524,290,258,4
5525,290,806,3
5526,290,796,4
5527,290,1081,4
5528,290,528,4
5529,290,1148,2
5530,290,1191,2
5531,291,732,4
5532,291,2,2
5533,291,1029,3
5534,291,341,4
5535,291,728,4
5536,291,1050,4
5537,291,606,4
5538,291,1080,4
5539,291,86,3
5540,291,9,4
5541,291,276,4
5542,291,616,4
5543,291,523,4
5544,291,181,3
5545,291,1081,3
5546,291,1161,2
5547,291,787,4
5548,292,1058,3
5549,292,655,3
5550,292,316,4
5551,292,317,3
5552,292,168,3
5553,292,728,4
5554,292,186,4
5555,292,1165,2
5556,292,541,2
5557,292,1033,2
5558,292,500,4
5559,292,195,4
5560,292,857,4
5561,292,385,2
5562,292,181,4
5563,292,522,4
5564,292,508,4
5565,292,161,4
5566,293,511,1
5567,293,728,4
5568,293,606,4
5569,293,802,1
5570,293,445,2
5571,293,541,3
5572,293,347,1
5573,293,931,4
5574,293,449,2
5575,293,157,4
5576,293,788,2
5577,293,276,4
5578,293,195,4
5579,293,616,4
5580,293,385,1
5581,293,181,4
5582,293,624,4
5583,293,684,3
5584,293,151,4
5585,293,1081,4
5586,294,1047,4
5587,294,1136,4
5588,294,391,4
5589,294,152,1
5590,294,750,2
5591,294,606,3
5592,294,1038,4
5593,294,347,1
5594,294,220,4
5595,294,223,4
5596,294,449,3
5597,294,567,3
5598,294,157,4
5599,294,224,2
5600,294,225,3
5601,294,226,4
5602,294,623,1
5603,294,624,3
5604,294,919,2
5605,294,881,4
5606,295,1014,2
5607,295,748,1
5608,295,860,4
5609,295,26,4
5610,295,555,1
5611,295,152,2
5612,295,750,4
5613,295,1038,2
5614,295,1183,1
5615,295,564,1
5616,295,822,2
5617,295,1065,1
5618,295,980,1
5619,295,220,4
5620,295,223,4
5621,295,224,3
5622,295,225,4
5623,295,832,3
5624,295,226,4
5625,295,866,1
5626,295,963,4
5627,295,881,3
5628,295,830,4
5629,295,694,1
5630,296,156,4
5631,296,79,4
5632,296,1047,4
5633,296,957,1
5634,296,1064,4
5635,296,152,4
5636,296,267,3
5637,296,1038,4
5638,296,179,2
5639,296,933,2
5640,296,166,4
5641,296,39,4
5642,296,157,4
5643,296,229,2
5644,296,44,4
5645,296,348,4
5646,296,939,1
5647,296,46,2
5648,296,934,1
5649,296,935,2
5650,297,1141,4
5651,297,773,4
5652,297,766,2
5653,297,1017,2
5654,297,1005,4
5655,297,1026,2
5656,297,769,4
5657,297,505,4
5658,297,356,4
5659,297,780,4
5660,297,761,2
5661,297,974,2
5662,297,863,2
5663,297,783,2
5664,297,431,2
5665,297,762,4
5666,297,920,4
5667,297,1027,2
5668,297,994,4
5669,297,438,2
5670,298,1014,4
5671,298,363,2
5672,298,1036,2
5673,298,391,3
5674,298,728,4
5675,298,560,2
5676,298,536,4
5677,298,1169,4
5678,298,9,4
5679,298,220,2
5680,298,223,4
5681,298,567,4
5682,298,38,4
5683,298,225,4
5684,298,523,4
5685,298,20,4
5686,298,735,2
5687,298,919,3
5688,299,1134,4
5689,299,1136,4
5690,299,416,4
5691,299,681,4
5692,299,581,4
5693,299,57,4
5694,299,683,4
5695,299,1076,4
5696,299,157,4
5697,299,256,4
5698,299,430,4
5699,299,865,4
5700,299,1044,4
5701,299,528,4
5702,299,1148,4
5703,300,1014,4
5704,300,363,4
5705,300,391,4
5706,300,728,4
5707,300,536,4
5708,300,1169,4
5709,300,9,4
5710,300,223,4
5711,300,567,4
5712,300,38,4
5713,300,39,2
5714,300,225,4
5715,300,43,4
5716,300,523,4
5717,300,735,3
5718,300,919,3
5719,301,555,2
5720,301,391,4
5721,301,828,2
5722,301,152,3
5723,301,750,4
5724,301,1038,4
5725,301,112,1
5726,301,822,2
5727,301,220,4
5728,301,223,4
5729,301,567,4
5730,301,224,4
5731,301,225,4
5732,301,226,4
5733,301,169,3
5734,301,866,2
5735,301,919,3
5736,301,830,4
5737,301,234,2
5738,302,531,3
5739,302,1135,2
5740,302,1047,3
5741,302,1136,4
5742,302,728,3
5743,302,347,3
5744,302,1146,2
5745,302,157,4
5746,302,690,3
5747,302,616,4
5748,302,279,4
5749,302,280,3
5750,302,1010,4
5751,302,181,4
5752,302,1098,2
5753,302,207,3
5754,302,208,3
5755,302,718,3
5756,302,876,2
5757,302,733,2
5758,303,316,4
5759,303,1074,2
5760,303,318,4
5761,303,862,4
5762,303,681,4
5763,303,581,4
5764,303,1090,4
5765,303,515,4
5766,303,857,4
5767,303,505,4
5768,303,522,4
5769,303,1092,4
5770,303,161,4
5771,303,528,4
5772,303,516,4
5773,303,1148,2
5774,304,930,2
5775,304,724,2
5776,304,722,4
5777,304,1009,4
5778,304,1162,4
5779,304,917,2
5780,304,791,4
5781,304,916,4
5782,304,928,2
5783,304,1189,2
5784,304,793,4
5785,304,922,2
5786,304,797,4
5787,304,786,4
5788,304,800,2
5789,304,1161,2
5790,304,789,4
5791,304,807,2
5792,304,721,2
5793,304,718,2
5794,304,787,2
5795,305,732,4
5796,305,531,4
5797,305,189,4
5798,305,539,4
5799,305,1146,3
5800,305,1123,2
5801,305,1068,2
5802,305,593,4
5803,305,594,4
5804,305,1044,4
5805,305,1098,2
5806,305,600,4
5807,305,1131,3
5808,305,528,3
5809,305,552,2
5810,305,553,4
5811,305,932,3
5812,305,1148,1
5813,305,1191,3
5814,306,1136,4
5815,306,417,2
5816,306,1064,2
5817,306,57,4
5818,306,249,3
5819,306,85,2
5820,306,609,3
5821,306,524,4
5822,306,273,4
5823,306,593,4
5824,306,594,4
5825,306,958,3
5826,306,279,3
5827,306,280,4
5828,306,259,3
5829,306,1105,4
5830,306,76,4
5831,306,528,3
5832,307,653,2
5833,307,777,2
5834,307,687,2
5835,307,1115,2
5836,307,1061,1
5837,307,904,2
5838,307,1076,4
5839,307,524,2
5840,307,1090,4
5841,307,424,2
5842,307,515,2
5843,307,593,4
5844,307,594,4
5845,307,857,4
5846,307,256,4
5847,307,854,1
5848,307,1092,2
5849,307,1044,4
5850,307,600,2
5851,307,161,2
5852,307,528,4
5853,307,1148,4
5854,308,391,3
5855,308,828,3
5856,308,152,3
5857,308,750,4
5858,308,1038,4
5859,308,751,2
5860,308,112,1
5861,308,220,4
5862,308,344,1
5863,308,223,4
5864,308,567,3
5865,308,890,2
5866,308,224,4
5867,308,225,4
5868,308,226,3
5869,308,169,4
5870,308,866,2
5871,308,919,3
5872,308,830,4
5873,308,694,2
5874,309,729,4
5875,309,724,4
5876,309,722,4
5877,309,791,4
5878,309,793,4
5879,309,922,3
5880,309,797,4
5881,309,786,4
5882,309,800,4
5883,309,789,4
5884,309,807,3
5885,309,721,4
5886,309,718,4
5887,309,876,4
5888,309,733,2
5889,309,787,4
5890,310,1135,2
5891,310,1047,1
5892,310,1136,3
5893,310,517,3
5894,310,511,1
5895,310,1064,2
5896,310,179,4
5897,310,150,2
5898,310,6,2
5899,310,347,1
5900,310,449,1
5901,310,166,2
5902,310,617,2
5903,310,279,3
5904,310,280,4
5905,310,386,3
5906,310,1020,3
5907,310,792,1
5908,310,285,1
5909,310,348,3
5910,310,977,4
5911,310,1082,2
5912,310,207,3
5913,310,208,4
5914,310,553,3
5915,311,1141,2
5916,311,659,2
5917,311,660,4
5918,311,605,4
5919,311,1003,3
5920,311,995,1
5921,311,330,4
5922,311,611,3
5923,311,612,4
5924,311,665,4
5925,311,996,4
5926,311,671,4
5927,311,690,1
5928,311,693,4
5929,311,92,4
5930,311,616,3
5931,311,277,4
5932,311,1092,1
5933,311,907,2
5934,311,676,2
5935,312,1058,4
5936,312,1118,3
5937,312,630,2
5938,312,168,2
5939,312,294,4
5940,312,943,4
5941,312,1002,4
5942,312,1061,2
5943,312,112,2
5944,312,301,4
5945,312,822,2
5946,312,980,2
5947,312,500,4
5948,312,866,2
5949,312,963,4
5950,312,857,4
5951,312,124,4
5952,312,161,4
5953,312,830,4
5954,313,391,4
5955,313,828,3
5956,313,152,3
5957,313,750,4
5958,313,1038,4
5959,313,112,2
5960,313,220,4
5961,313,344,1
5962,313,223,4
5963,313,567,2
5964,313,224,4
5965,313,225,4
5966,313,226,3
5967,313,169,4
5968,313,866,2
5969,313,919,3
5970,313,830,4
5971,313,576,3
5972,313,694,2
5973,314,1134,3
5974,314,2,4
5975,314,1135,1
5976,314,1029,2
5977,314,1047,3
5978,314,341,4
5979,314,1123,2
5980,314,14,3
5981,314,690,4
5982,314,693,2
5983,314,196,1
5984,314,616,4
5985,314,197,2
5986,314,617,3
5987,314,1010,3
5988,314,181,3
5989,314,1081,3
5990,314,807,1
5991,314,721,1
5992,314,718,4
5993,314,876,4
5994,314,733,1
5995,314,1070,2
5996,315,630,3
5997,315,316,2
5998,315,294,4
5999,315,828,2
6000,315,1060,1
6001,315,943,4
6002,315,1002,4
6003,315,1061,3
6004,315,112,3
6005,315,301,4
6006,315,328,2
6007,315,822,1
6008,315,980,2
6009,315,169,4
6010,315,500,4
6011,315,963,4
6012,315,504,3
6013,315,508,2
6014,315,124,4
6015,315,161,4
6016,316,363,3
6017,316,416,4
6018,316,728,4
6019,316,536,4
6020,316,1017,4
6021,316,512,4
6022,316,524,4
6023,316,9,4
6024,316,515,3
6025,316,523,4
6026,316,1098,3
6027,316,207,4
6028,316,208,4
6029,316,1131,3
6030,316,528,4
6031,316,1191,4
6032,317,349,4
6033,317,158,4
6034,317,105,4
6035,317,826,4
6036,317,1136,4
6037,317,606,4
6038,317,611,4
6039,317,612,4
6040,317,613,4
6041,317,788,4
6042,317,620,4
6043,317,458,4
6044,317,813,4
6045,317,808,2
6046,317,624,4
6047,317,1179,2
6048,318,628,4
6049,318,685,4
6050,318,105,4
6051,318,363,3
6052,318,831,2
6053,318,293,3
6054,318,728,4
6055,318,536,4
6056,318,6,2
6057,318,637,3
6058,318,9,4
6059,318,1021,2
6060,318,381,1
6061,318,523,4
6062,318,1010,2
6063,318,181,3
6064,318,20,3
6065,318,207,3
6066,318,208,3
6067,318,389,3
6068,319,1058,4
6069,319,1118,2
6070,319,660,2
6071,319,294,4
6072,319,1060,3
6073,319,943,4
6074,319,1002,4
6075,319,1061,3
6076,319,301,4
6077,319,822,2
6078,319,1065,2
6079,319,980,2
6080,319,500,4
6081,319,866,1
6082,319,963,4
6083,319,857,4
6084,319,124,3
6085,319,161,4
6086,319,830,4
6087,320,1047,4
6088,320,1136,4
6089,320,391,4
6090,320,750,4
6091,320,606,4
6092,320,1038,4
6093,320,220,4
6094,320,223,4
6095,320,449,2
6096,320,567,4
6097,320,157,2
6098,320,224,2
6099,320,225,4
6100,320,226,4
6101,320,624,4
6102,320,919,3
6103,320,881,3
6104,321,391,4
6105,321,873,4
6106,321,152,4
6107,321,1038,4
6108,321,751,1
6109,321,1100,4
6110,321,1065,4
6111,321,746,2
6112,321,220,4
6113,321,223,4
6114,321,567,4
6115,321,479,4
6116,321,225,4
6117,321,226,4
6118,321,169,4
6119,321,861,1
6120,321,1056,4
6121,322,2,4
6122,322,467,4
6123,322,1093,2
6124,322,1119,4
6125,322,473,4
6126,322,1065,4
6127,322,1146,1
6128,322,477,4
6129,322,678,4
6130,322,121,4
6131,322,858,2
6132,322,181,4
6133,322,916,2
6134,322,1189,2
6135,322,1098,2
6136,322,207,4
6137,322,208,4
6138,322,1069,4
6139,322,733,1
6140,323,654,3
6141,323,628,3
6142,323,685,1
6143,323,656,3
6144,323,105,3
6145,323,632,3
6146,323,291,2
6147,323,1137,2
6148,323,635,2
6149,323,662,1
6150,323,1003,3
6151,323,493,3
6152,323,664,2
6153,323,665,2
6154,323,169,2
6155,323,670,3
6156,323,671,2
6157,323,1143,1
6158,323,642,2
6159,323,672,1
6160,323,643,1
6161,323,644,1
6162,323,505,3
6163,323,1139,2
6164,323,646,2
6165,323,1063,2
6166,323,911,3
6167,323,648,2
6168,324,1,2
6169,324,1029,2
6170,324,3,2
6171,324,1030,2
6172,324,930,3
6173,324,27,1
6174,324,28,2
6175,324,33,1
6176,324,1038,3
6177,324,6,1
6178,324,1031,2
6179,324,170,2
